99.7779,0.0679,-341.6206,0.067196
99.8390,0.0713,-341.8832,0.067472
99.8857,0.0723,-342.1000,0.067701
99.9361,0.0743,-342.3382,0.067948
99.9879,0.0765,-342.5969,0.068219
100.0320,0.0782,-342.8310,0.068473
100.0743,0.0780,-343.0660,0.068719
100.1143,0.0776,-343.3020,0.068970
100.1523,0.0771,-343.5381,0.069217
100.1882,0.0771,-343.7753,0.069468
100.2252,0.0761,-344.0317,0.069738
100.2533,0.0750,-344.2470,0.069967
100.2842,0.0738,-344.5056,0.070237
100.3109,0.0737,-344.7425,0.070487
100.3373,0.0831,-344.9933,0.070740
100.3361,0.0862,-345.2199,0.070994
100.3530,0.0863,-345.4577,0.071241
100.3848,0.0819,-345.7079,0.071493
100.3757,0.0895,-345.9337,0.071746
100.3857,0.0903,-346.1933,0.072020
100.4097,0.0833,-346.4205,0.072250
100.3973,0.0930,-346.6691,0.072526
100.3986,0.0943,-346.9069,0.072778
100.4136,0.0864,-347.1559,0.073030
100.4103,0.0971,-347.3927,0.073284
100.3857,0.0994,-347.6180,0.073537
100.3926,0.0892,-347.8667,0.073789
100.3820,0.1000,-348.1025,0.074042
100.3492,0.1049,-348.3477,0.074318
100.3495,0.0922,-348.5740,0.074547
100.3314,0.1026,-348.8084,0.074799
100.3128,0.0937,-349.0521,0.075074
100.2817,0.0959,-349.2975,0.075328
100.2529,0.1061,-349.5515,0.075602
100.2319,0.0838,-349.7527,0.075831
100.1932,0.0966,-349.9949,0.076083
100.1601,0.1047,-350.2263,0.076334
100.1228,0.0879,-350.4803,0.076609
100.0851,0.0962,-350.7115,0.076859
100.0499,0.0952,-350.9326,0.077110
100.0062,0.0879,-351.1734,0.077361
99.9655,0.0871,-351.3945,0.077612
99.9209,0.0839,-351.6246,0.077863
99.8740,0.0818,-351.8546,0.078116
99.8243,0.0811,-352.0841,0.078366
99.7718,0.0782,-352.3134,0.078617
99.7116,0.0761,-352.5630,0.078891
99.6539,0.0732,-352.7915,0.079142
99.5709,0.0741,-353.0136,0.079394
99.5063,0.0742,-353.2406,0.079647
99.4405,0.0733,-353.4674,0.079901
99.3700,0.0730,-353.6947,0.080155
99.2968,0.0729,-353.9219,0.080410
99.2162,0.0727,-354.1697,0.080689
99.1370,0.0721,-354.3972,0.080946
99.0548,0.0718,-354.6251,0.081204
98.9775,0.0717,-354.8326,0.081438
98.8840,0.0715,-355.0828,0.081720
98.7928,0.0710,-355.3133,0.081981
98.6987,0.0706,-355.5453,0.082245
98.5926,0.0703,-355.8000,0.082564
98.4949,0.0700,-356.0355,0.082805
98.4016,0.0694,-356.2509,0.083052
98.2968,0.0688,-356.4896,0.083326
98.1797,0.0682,-356.7523,0.083632
98.0798,0.0679,-356.9734,0.083881
97.9599,0.0668,-357.2402,0.084190
97.8454,0.0660,-357.4868,0.084477
97.7286,0.0652,-357.7352,0.084761
97.6090,0.0646,-357.9860,0.085048
97.4895,0.0635,-358.2381,0.085338
97.3537,0.0624,-358.5149,0.085656
97.2382,0.0616,-358.7470,0.085924
97.0981,0.0607,-359.0276,0.086253
96.9771,0.0598,-359.2620,0.086526
96.8285,0.0588,-359.5443,0.086847
96.6886,0.0579,-359.8038,0.087158
96.5461,0.0573,-360.0643,0.087465
96.3982,0.0564,-360.3245,0.087774
96.2461,0.0556,-360.5845,0.088084
